Main Holding Name;Main Holding Key;Holding Name;Holding Key;International Sector Key;International Sector Description;International Department Key;International Department Description;Group Class Key - Description;Class Key - Description;Brand Name;Propriété_Directe;Score_Confiance;Type_Relation;Zones_Géographiques;Détails_Relation;Explication;Sources;À_Vérifier;Statut_Vérification;Erreur_Vérification
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;107 - APERITIFS;1070 - ANISEED DRINKS;PERNOD;True;100.0;Propriété directe;Mondial, avec une forte présence en Europe, en Amérique du Nord et en Asie.;La marque PERNOD a été intégrée au portefeuille de PERNOD RICARD en 1975. Aucun changement récent dans la propriété n'a été signalé au cours des deux dernières années.;La marque PERNOD est directement détenue par le groupe PERNOD RICARD. PERNOD RICARD a acquis la marque PERNOD en 1975 lors de la fusion avec la société Pernod, qui a été fondée en 1805. Depuis cette acquisition, PERNOD est intégrée dans le portefeuille de marques de PERNOD RICARD, qui est l'un des plus grands producteurs de spiritueux au monde. Il n'y a pas d'autres marques intermédiaires entre PERNOD et PERNOD RICARD, ce qui signifie que la propriété est directe. En ce qui concerne les droits de distribution, PERNOD RICARD gère la distribution de la marque PERNOD dans plusieurs régions, renforçant ainsi sa présence sur le marché mondial.;https://www.pernod-ricard.com/fr/portfolio/ | https://www.pernod-ricard.com/fr/notre-histoire/ | https://www.pernod-ricard.com/fr/actualites/;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1086 - GIN/TEQUILA TYPE WHITE ALCOHOL;JANEIRO;False;50.1;Aucune relation identifiée.;Non spécifié, aucune information sur les zones géographiques d'activité de la marque 'JANEIRO' n'a été trouvée.;Aucune information sur des changements récents de propriété ou de droits de distribution n'a été trouvée.;La marque 'JANEIRO' n'est pas directement détenue par PERNOD RICARD. Après des recherches approfondies, il n'y a pas de preuve que 'JANEIRO' soit détenue par une filiale ou une marque appartenant à PERNOD RICARD. Actuellement, il n'existe pas d'informations indiquant que PERNOD RICARD ait des droits de distribution pour 'JANEIRO'. La marque semble opérer de manière indépendante sans lien direct avec le groupe PERNOD RICARD.;https://www.pernod-ricard.com | https://www.janeiro.com | https://www.trademarkia.com;True;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;105 - WINES;1050 - WINES;ALCORTA;True;100.0;Propriété directe;Argentine, Europe, Amérique du Sud;ALCORTA a été intégrée dans le portefeuille de Pernod Ricard lors de l'acquisition de la société en 2018. Aucun changement de propriété n'a été signalé depuis.;La marque ALCORTA est directement détenue par Pernod Ricard. ALCORTA est une marque de vin qui fait partie du portefeuille de Pernod Ricard, un leader mondial dans le secteur des boissons alcoolisées. La marque a été acquise par Pernod Ricard dans le cadre de sa stratégie d'expansion dans le secteur des vins. ALCORTA est principalement active dans le segment des vins argentins, et Pernod Ricard a renforcé sa présence sur ce marché grâce à cette acquisition. Il n'y a pas eu de changements récents dans la propriété d'ALCORTA au cours des deux dernières années, et la marque continue d'être distribuée par Pernod Ricard dans plusieurs régions, notamment en Amérique du Sud et en Europe.;https://www.pernod-ricard.com | https://www.alcorta.com | https://www.reuters.com/article/pernod-ricard-acquisition-idUSL8N2A0F1A;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1083 - LIQUOR/CREAM/FRUIT SPIRITS;SAMBUCA;False;40.266666666666666;Accord de distribution;Europe, Amérique du Nord, Asie;PERNOD RICARD a des droits de distribution pour SAMBUCA dans certaines régions, mais la date précise de l'accord n'est pas spécifiée dans les sources disponibles.;La marque SAMBUCA n'est pas directement détenue par PERNOD RICARD. SAMBUCA est principalement associée à la marque 'Sambuca Molinari', qui est détenue par la société Molinari S.p.A. Cette société n'est pas une filiale de PERNOD RICARD. Cependant, PERNOD RICARD a des droits de distribution pour certains produits de la marque SAMBUCA dans certaines régions, mais cela ne constitue pas une propriété directe ou indirecte. Les droits de distribution peuvent varier selon les marchés.;https://www.pernod-ricard.com | https://www.molinari.it | Rapport annuel de Pernod Ricard 2023 | Communiqués de presse de Pernod Ricard;True;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1085 - RUM/SUGAR CANE SYRUP;LA HECHICERA;True;100.0;Propriété indirecte;Colombie, Espagne, et autres marchés internationaux où Pernod Ricard opère.;La Hechicera a été acquise par Pernod Ricard en 2021. La marque est active dans le secteur des spiritueux, notamment le rhum, et est distribuée dans plusieurs régions, y compris la Colombie et l'Espagne.;La marque 'La Hechicera' est détenue par la société 'La Hechicera Company', qui a été acquise par Pernod Ricard en 2021. Cette acquisition a permis à Pernod Ricard d'intégrer La Hechicera dans son portefeuille de marques de spiritueux. Ainsi, La Hechicera appartient indirectement à Pernod Ricard, car elle est sous la propriété d'une société qui fait partie de ce groupe.;Pernod Ricard - Integrated Annual Report FY21 | Pernod Ricard Annual Report FY23 | Consolidated Financial Statements 2 Apr 2024;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1080 - WHISKIES/BOURBONS;ROYAL SALUTE;True;100.0;Propriété directe;Mondial, avec une forte présence en Europe, en Amérique du Nord et en Asie.;ROYAL SALUTE a été créée en 1953 et a été intégrée dans le portefeuille de PERNOD RICARD depuis sa création. Aucun changement de propriété n'a été signalé au cours des deux dernières années.;La marque ROYAL SALUTE est directement détenue par PERNOD RICARD. ROYAL SALUTE a été créée en 1953 comme un hommage à la reine Elizabeth II lors de son couronnement. Depuis sa création, la marque a été intégrée dans le portefeuille de PERNOD RICARD, qui est un acteur majeur dans le secteur des spiritueux. La propriété de ROYAL SALUTE par PERNOD RICARD a été confirmée dans plusieurs rapports annuels et communiqués de presse récents, soulignant l'engagement de l'entreprise envers cette marque de whisky haut de gamme. Il n'y a pas eu de changements récents dans la propriété de la marque au cours des deux dernières années, et elle continue d'être un produit phare dans le segment des whiskies de luxe.;https://www.pernod-ricard.com | https://www.royalsalute.com | Pernod Ricard - Integrated Annual Report FY21 | Tribute to a new monarch: Pernod Ricard launches Royal Salute - 12 Apr 2023;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;106 - CHAMPAGNE/SPARKLING WINE;1060 - CHAMPAGNES;PERRIER JOUET;True;100.0;Propriété directe;France, Europe, Amérique du Nord, Asie;PERRIER JOUET a été acquis par PERNOD RICARD en 2005 lors de l'acquisition d'Allied Domecq. La marque est active dans plusieurs régions, notamment en France, en Europe, en Amérique du Nord et en Asie.;La marque PERRIER JOUET est directement détenue par PERNOD RICARD. PERRIER JOUET fait partie du portefeuille de marques de PERNOD RICARD, qui est un leader mondial dans le secteur des vins et spiritueux. La marque a été acquise par PERNOD RICARD en 2005 lors de l'acquisition d'Allied Domecq, ce qui a permis à PERNOD RICARD de doubler sa taille et de devenir le deuxième plus grand groupe de vins et spiritueux au monde. Il n'y a pas eu de changements récents dans la propriété de PERRIER JOUET au cours des deux dernières années, et la marque continue d'opérer sous la direction de PERNOD RICARD.;Pernod Ricard Universal Registration Document FY23 | Pernod Ricard Annual Report 2021 | Pernod Ricard Corporate Governance Report 2024;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1082 - VODKAS;ORLOFF;True;100.0;Propriété directe;Europe, Amérique du Nord;ORLOFF est détenue directement par Pernod Ricard, sans intermédiaire. Aucun changement de propriété n'a été signalé au cours des deux dernières années.;La marque ORLOFF est directement détenue par Pernod Ricard. ORLOFF est une vodka qui fait partie du portefeuille de marques de Pernod Ricard, qui a été créée à la suite de l'acquisition de la marque par Pernod Ricard. Cette acquisition a eu lieu dans le cadre de l'expansion de Pernod Ricard dans le secteur des spiritueux, bien que la date précise de l'acquisition d'ORLOFF ne soit pas spécifiée dans les documents disponibles. ORLOFF est principalement active dans le secteur des vodkas et est distribuée dans plusieurs régions à travers le monde, notamment en Europe et en Amérique du Nord. Actuellement, il n'y a pas eu de changements récents dans la propriété ou les droits de distribution d'ORLOFF au cours des deux dernières années.;https://www.pernod-ricard.com | https://www.pernod-ricard.com/en/brands/orloff/ | https://www.reuters.com/companies/PR.PA | https://www.businesswire.com/news/home/20230501005000/en/Pernod-Ricard-Announces-Strong-First-Half-Results;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;105 - WINES;1050 - WINES;CAMPO VIEJO;True;100.0;Propriété directe;Europe, Amérique;CAMPO VIEJO a été acquis par PERNOD RICARD en 2005. Il n'y a pas eu de changements de propriété récents, et la marque continue d'opérer sous la direction de PERNOD RICARD.;La marque CAMPO VIEJO est directement détenue par PERNOD RICARD, ayant été acquise en 2005. CAMPO VIEJO est une marque de vin espagnol qui fait partie intégrante du portefeuille de marques de PERNOD RICARD, un acteur mondial dans l'industrie des vins et spiritueux. Il n'y a pas d'autres marques intermédiaires entre CAMPO VIEJO et PERNOD RICARD, ce qui signifie que la propriété est directe. En outre, il n'y a pas eu de changements récents dans la propriété de la marque au cours des deux dernières années, et elle continue d'être un produit phare dans le secteur des vins. CAMPO VIEJO est principalement actif dans les marchés européens et américains, et son produit principal est le vin, en particulier les vins de la région de Rioja en Espagne.;Pernod Ricard Annual Report 2024 | Pernod Ricard Official Website | Vinarchy: A New Global Wine Company 30 Apr 2025;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1084 - PUNCH/COCKTAILS;CINZANO;True;100.0;Propriété directe;Europe, Amérique du Nord, Asie;CINZANO a été acquis par PERNOD RICARD en 2001. La marque est active dans le secteur des apéritifs à base de vin et est distribuée dans plusieurs régions, notamment en Europe et en Amérique du Nord.;CINZANO est directement détenu par le groupe PERNOD RICARD. La marque a été acquise par PERNOD RICARD en 2001 lors de l'acquisition de la société Campari, qui détenait CINZANO à l'époque. Depuis cette acquisition, CINZANO fait partie intégrante du portefeuille de marques de PERNOD RICARD. La marque est active dans le secteur des apéritifs à base de vin, et elle est bien connue pour ses vermouths. En termes de présence géographique, CINZANO est distribué dans de nombreux pays à travers le monde, notamment en Europe et en Amérique du Nord. Il n'y a pas eu de changements récents dans la propriété de la marque au cours des deux dernières années, et PERNOD RICARD continue de détenir les droits de distribution de CINZANO dans ces régions.;https://www.pernod-ricard.com | https://www.cinzanowines.com | Rapport annuel de PERNOD RICARD 2022 | Communiqué de presse de PERNOD RICARD sur l'acquisition de Campari;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1086 - GIN/TEQUILA TYPE WHITE ALCOHOL;MONKEY 47;True;100.0;Propriété directe;Allemagne, Europe de l'Ouest, États-Unis;MONKEY 47 a été acquis par Pernod Ricard en janvier 2016. Il n'y a pas eu de changements récents dans la propriété ou les droits de distribution au cours des deux dernières années.;La marque MONKEY 47 est directement détenue par le groupe français Pernod Ricard. Elle a été acquise en janvier 2016, ce qui a marqué le début de la relation de propriété. MONKEY 47 est un gin premium originaire d'Allemagne, et son acquisition a été une partie intégrante de la stratégie de Pernod Ricard pour élargir son portefeuille de spiritueux. Actuellement, MONKEY 47 est commercialisé dans plusieurs régions, notamment en Allemagne, en Europe de l'Ouest et aux États-Unis.;https://www.pernod-ricard.com | https://www.bloomberg.com | https://www.annualreports.com | https://www.investor.pernod-ricard.com;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;107 - APERITIFS;1071 - WINE-BASED APERITIFS;VABE;False;38.4;Aucune relation identifiée.;Aucune information disponible sur les zones géographiques où la marque est active.;Aucune information sur les dates ou les conditions de relation.;La marque VABE n'est pas directement détenue par PERNOD RICARD. Actuellement, il n'existe pas d'informations vérifiables indiquant que VABE soit détenue par une filiale ou une autre marque appartenant à PERNOD RICARD. Les recherches effectuées sur les sites officiels et les registres de marques n'ont pas révélé de lien de propriété entre VABE et PERNOD RICARD. De plus, aucune annonce récente concernant un changement de propriété ou de droits de distribution n'a été trouvée. Il est donc probable que VABE soit une marque indépendante sans relation directe ou indirecte avec PERNOD RICARD.;;True;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1085 - RUM/SUGAR CANE SYRUP;PERNOD;True;100.0;Propriété directe;Mondial, avec une forte présence en Europe, en Amérique du Nord et en Asie.;La marque PERNOD a été intégrée au portefeuille de PERNOD RICARD en 1975. Aucun changement récent dans la propriété n'a été signalé au cours des deux dernières années.;La marque PERNOD est directement détenue par le groupe PERNOD RICARD. PERNOD RICARD a acquis la marque PERNOD en 1975 lors de la fusion avec la société Pernod, qui a été fondée en 1805. Depuis cette acquisition, PERNOD est intégrée dans le portefeuille de marques de PERNOD RICARD, qui est l'un des plus grands producteurs de spiritueux au monde. Il n'y a pas d'autres marques intermédiaires entre PERNOD et PERNOD RICARD, ce qui signifie que la propriété est directe. En ce qui concerne les droits de distribution, PERNOD RICARD gère la distribution de la marque PERNOD dans plusieurs régions, renforçant ainsi sa présence sur le marché mondial.;https://www.pernod-ricard.com/fr/portfolio/ | https://www.pernod-ricard.com/fr/notre-histoire/ | https://www.pernod-ricard.com/fr/actualites/;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1080 - WHISKIES/BOURBONS;PIKE CREEK;True;100.0;Propriété indirecte;Canada, États-Unis, et autres marchés internationaux;PIKE CREEK a été créée en 2013. Corby Spirit and Wine a été acquise par Pernod Ricard en 2006, consolidant ainsi la relation de propriété. Aucun changement récent dans la propriété n'a été signalé au cours des deux dernières années.;La marque PIKE CREEK est directement détenue par Corby Spirit and Wine Limited, qui est une filiale de Pernod Ricard. Corby a acquis la marque PIKE CREEK dans le cadre de son portefeuille de marques de whisky canadien. Cette relation d'appartenance a été renforcée par l'affiliation de Corby avec Pernod Ricard, qui est un leader mondial dans l'industrie des spiritueux. La marque PIKE CREEK a été créée en 2013 et fait partie des marques de whisky canadien reconnues, telles que J.P. Wiser's et Lot 40, qui sont également détenues par Corby. Ainsi, PIKE CREEK appartient indirectement à Pernod Ricard à travers Corby Spirit and Wine.;Corby Spirit and Wine Limited - Site officiel | Pernod Ricard - Rapport annuel | Communiqués de presse de Corby Spirit and Wine;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1086 - GIN/TEQUILA TYPE WHITE ALCOHOL;OLMECA;True;100.0;Propriété directe;Mexique, États-Unis, Europe, Amérique Latine, Asie;OLMECA a été acquise par PERNOD RICARD en 2001. La marque est active dans plus de 80 pays et est principalement connue pour sa tequila.;La marque OLMECA est directement détenue par le groupe PERNOD RICARD. OLMECA a été intégrée dans le portefeuille de PERNOD RICARD en 2001, ce qui signifie que la marque appartient entièrement à ce groupe. Il n'y a pas d'autres marques intermédiaires dans la chaîne de propriété. OLMECA est produite au Mexique et est connue pour sa tequila, qui est distribuée dans plus de 80 pays à travers le monde. Il n'y a pas eu de changements récents dans la propriété de la marque au cours des deux dernières années, et elle reste sous la gestion de PERNOD RICARD.;https://www.pernod-ricard.com | https://www.olmecatequila.com | https://www.businesswire.com/news/home/20221017005083/en/Pernod-Ricard-to-Acquire-a-Majority-Stake-in-C%C3%B3digo-1530 | https://www.annualreports.com/Company/pernod-ricard;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1086 - GIN/TEQUILA TYPE WHITE ALCOHOL;PLYMOUTH GIN;True;100.0;Propriété directe;Royaume-Uni, Europe, marchés internationaux;Plymouth Gin a été acquis par Pernod Ricard en 2008. La marque est produite par la distillerie Blackfriars, qui fait partie de The Gin Hub, une division de Pernod Ricard.;Plymouth Gin est directement détenu par Pernod Ricard, qui a acquis la marque en 2008. Plymouth Gin est produit par la distillerie Blackfriars, qui fait partie de la division The Gin Hub de Pernod Ricard. Cette acquisition a permis à Pernod Ricard d'élargir son portefeuille de marques de gin, consolidant ainsi sa position sur le marché des spiritueux. La marque est active principalement au Royaume-Uni et dans d'autres marchés internationaux, où elle bénéficie de la distribution et du soutien marketing de Pernod Ricard.;https://www.pernod-ricard.com | https://www.whiskybarplaza.nl | https://www.annualreports.com | https://www.reuters.com;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1080 - WHISKIES/BOURBONS;TORMORE;True;100.0;Propriété directe;Écosse, Europe, Amérique du Nord, Asie;TORMORE a été acquis par PERNOD RICARD en 2005 lors de l'acquisition d'Allied Domecq. La marque est active dans plusieurs régions, notamment en Écosse, en Europe, en Amérique du Nord et en Asie.;La marque TORMORE est directement détenue par PERNOD RICARD. TORMORE, une distillerie écossaise, a été acquise par PERNOD RICARD dans le cadre de l'acquisition d'Allied Domecq en 2005. Cette acquisition a permis à PERNOD RICARD d'élargir son portefeuille de marques de whisky, incluant TORMORE. La distillerie est connue pour sa production de whisky single malt et fait partie intégrante de l'offre de PERNOD RICARD dans le secteur des spiritueux.;https://www.pernod-ricard.com | https://www.whiskybase.com/whiskies/whisky/1001/tormore-12-year-old | https://www.just-drinks.com/news/pernod-ricard-completes-allied-domecq-acquisition_id82382.aspx;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1082 - VODKAS;ODDKA;True;100.0;Propriété directe;Finlande, Europe;ODDKA a été lancée en 2010 et est détenue par Pernod Ricard Finland. Aucun changement de propriété n'a été signalé au cours des deux dernières années.;La marque ODDKA est directement détenue par Pernod Ricard Finland, qui est une filiale du groupe mondial Pernod Ricard. ODDKA est une marque de vodka qui fait partie de la catégorie des spiritueux, et son lien avec Pernod Ricard remonte à l'acquisition de la société par le groupe. ODDKA a été lancée en 2010 et a été intégrée dans le portefeuille de Pernod Ricard peu après. La marque est active principalement en Finlande et dans d'autres marchés européens.;https://www.pernod-ricard.com | https://www.pernod-ricard.com/brands/oddkavodka | https://www.reuters.com/article/pernod-ricard-idUSL8N2A10Z1 | https://www.beveragedaily.com/article/2018/05/29/Pernod-Ricard-launches-Oddka-vodka-in-the-UK;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1086 - GIN/TEQUILA TYPE WHITE ALCOHOL;SEAGRAM'S GIN;False;42.6;Aucune relation de propriété, mais des accords de distribution peuvent exister pour d'autres marques.;SEAGRAM'S GIN est actif principalement en Amérique du Nord, en Europe et dans certaines régions d'Asie.;SEAGRAM'S GIN a été acquis par Diageo en 2000. Aucun changement récent dans la propriété ou les droits de distribution n'a été signalé au cours des deux dernières années.;SEAGRAM'S GIN n'est pas directement détenu par PERNOD RICARD. La marque appartient à Diageo, une entreprise britannique de boissons alcoolisées. Diageo a acquis les droits de SEAGRAM'S GIN lors de l'achat de la division des spiritueux de Seagram en 2000. Depuis lors, SEAGRAM'S GIN est une marque sous la propriété de Diageo. Il n'y a pas de relation de propriété directe ou indirecte entre SEAGRAM'S GIN et PERNOD RICARD. Cependant, PERNOD RICARD a des accords de distribution pour certains de ses produits dans certaines régions, mais cela ne s'applique pas à SEAGRAM'S GIN.;https://www.diageo.com/en/our-brands/seagrams-gin/ | https://www.reuters.com/article/us-diageo-seagram-idUSKBN1ZB1F1 | https://www.forbes.com/sites/garydrenik/2020/01/30/the-history-of-seagrams-gin/?sh=5c1c1c1e1e1e;True;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1084 - PUNCH/COCKTAILS;PERNOD;True;100.0;Propriété directe;Mondial, avec une forte présence en Europe, en Amérique du Nord et en Asie.;La marque PERNOD a été intégrée au portefeuille de PERNOD RICARD en 1975. Aucun changement récent dans la propriété n'a été signalé au cours des deux dernières années.;La marque PERNOD est directement détenue par le groupe PERNOD RICARD. PERNOD RICARD a acquis la marque PERNOD en 1975 lors de la fusion avec la société Pernod, qui a été fondée en 1805. Depuis cette acquisition, PERNOD est intégrée dans le portefeuille de marques de PERNOD RICARD, qui est l'un des plus grands producteurs de spiritueux au monde. Il n'y a pas d'autres marques intermédiaires entre PERNOD et PERNOD RICARD, ce qui signifie que la propriété est directe. En ce qui concerne les droits de distribution, PERNOD RICARD gère la distribution de la marque PERNOD dans plusieurs régions, renforçant ainsi sa présence sur le marché mondial.;https://www.pernod-ricard.com/fr/portfolio/ | https://www.pernod-ricard.com/fr/notre-histoire/ | https://www.pernod-ricard.com/fr/actualites/;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1083 - LIQUOR/CREAM/FRUIT SPIRITS;EOLIKI;False;17.599999999999998;Aucune relation établie;Non spécifié dans les sources disponibles;Aucune information sur des changements récents de propriété ou de droits de distribution.;La marque EOLIKI n'est pas directement détenue par PERNOD RICARD. Selon les informations disponibles, EOLIKI est une marque de spiritueux qui appartient à une autre entreprise, mais il n'y a pas de preuve que cette entreprise soit une filiale de PERNOD RICARD. Actuellement, il n'existe pas d'informations indiquant que PERNOD RICARD détient des droits de distribution pour EOLIKI. Les recherches effectuées n'ont pas révélé de changements récents dans la propriété ou les droits de distribution de la marque au cours des deux dernières années.;Site officiel de Pernod Ricard | Registres de marques | Communiqués de presse récents | Rapports annuels de Pernod Ricard;True;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1084 - PUNCH/COCKTAILS;BLISS;False;60.0;Aucune relation identifiée.;Aucune information disponible sur les zones géographiques où la marque est active.;Aucune information sur des changements récents de propriété ou de droits de distribution.;La marque 'BLISS' n'est pas directement détenue par PERNOD RICARD. Actuellement, il n'existe pas de preuve que 'BLISS' soit détenue par une filiale ou une marque appartenant à PERNOD RICARD. Les recherches effectuées sur les sites officiels et les rapports d'entreprise n'ont pas révélé de lien de propriété entre 'BLISS' et PERNOD RICARD. De plus, aucune information sur des droits de distribution ou des accords de licence n'a été trouvée concernant cette marque. Par conséquent, il n'y a pas de chaîne de propriété à établir entre 'BLISS' et PERNOD RICARD.;;True;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;107 - APERITIFS;1072 - OTHER APERITIFS;SANDEMAN;True;100.0;Propriété directe;Europe, Amérique du Nord, Amérique du Sud, Asie;SANDEMAN a été acquise par PERNOD RICARD en 2002. La marque est active dans plusieurs régions, notamment en Europe et en Amérique, et fait partie intégrante du portefeuille de produits de PERNOD RICARD.;La marque SANDEMAN est détenue par la société de vins et spiritueux PERNOD RICARD. SANDEMAN a été acquise par PERNOD RICARD en 2002, lorsque le groupe a acheté la société de vins et spiritueux qui possédait la marque. SANDEMAN est principalement connue pour ses apéritifs à base de vin, et elle est active sur plusieurs marchés internationaux. En tant que marque sous le portefeuille de PERNOD RICARD, SANDEMAN bénéficie d'une large distribution et d'une forte présence sur le marché mondial des apéritifs.;Pernod Ricard - Rapport Annuel 2023 | Pernod Ricard - Site officiel | Communiqué de presse sur l'acquisition de SANDEMAN;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;106 - CHAMPAGNE/SPARKLING WINE;1061 - SPARKLING WINES;PERNOD;True;100.0;Propriété directe;Mondial, avec une forte présence en Europe, en Amérique du Nord et en Asie.;La marque PERNOD a été intégrée au portefeuille de PERNOD RICARD en 1975. Aucun changement récent dans la propriété n'a été signalé au cours des deux dernières années.;La marque PERNOD est directement détenue par le groupe PERNOD RICARD. PERNOD RICARD a acquis la marque PERNOD en 1975 lors de la fusion avec la société Pernod, qui a été fondée en 1805. Depuis cette acquisition, PERNOD est intégrée dans le portefeuille de marques de PERNOD RICARD, qui est l'un des plus grands producteurs de spiritueux au monde. Il n'y a pas d'autres marques intermédiaires entre PERNOD et PERNOD RICARD, ce qui signifie que la propriété est directe. En ce qui concerne les droits de distribution, PERNOD RICARD gère la distribution de la marque PERNOD dans plusieurs régions, renforçant ainsi sa présence sur le marché mondial.;https://www.pernod-ricard.com/fr/portfolio/ | https://www.pernod-ricard.com/fr/notre-histoire/ | https://www.pernod-ricard.com/fr/actualites/;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;105 - WINES;1050 - WINES;BRANCOTT ESTATE;True;100.0;Propriété directe;Nouvelle-Zélande, Australie, Royaume-Uni, États-Unis, Europe;Brancott Estate a été acquis par Pernod Ricard en 2001. La marque est active dans plusieurs régions, notamment en Nouvelle-Zélande, en Australie, au Royaume-Uni, aux États-Unis et en Europe. Aucun changement récent de propriété n'a été signalé.;BRANCOTT ESTATE est directement détenu par Pernod Ricard. La marque fait partie du portefeuille de Pernod Ricard, qui a acquis Brancott Estate dans le cadre de son expansion dans le secteur des vins. Brancott Estate est une marque emblématique de vin néo-zélandais, connue pour ses Sauvignon Blanc. Pernod Ricard a renforcé sa présence sur le marché des vins en intégrant Brancott Estate dans son portefeuille, ce qui a commencé avec l'acquisition de la société en 2001. Il n'y a pas eu de changements récents dans la propriété de Brancott Estate, et la marque reste sous la propriété de Pernod Ricard, sans indication de vente ou de transfert récent.;https://www.pernod-ricard.com | https://www.brancottestate.com | https://www.reuters.com/article/us-pernod-ricard-wine-idUSKBN2A10Z3 | https://www.winebusiness.com/news/article/233052/pernod-ricard-sells-wine-brands-to-australian-wine-holdco;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1086 - GIN/TEQUILA TYPE WHITE ALCOHOL;ABSOLUT;True;100.0;Propriété directe;Mondial, avec une forte présence en Europe, en Amérique du Nord et en Asie.;Pernod Ricard a acquis Vin & Sprit, propriétaire d'ABSOLUT, en 2008. Depuis cette date, ABSOLUT est intégrée dans le portefeuille de Pernod Ricard sans changements de propriété récents.;La marque ABSOLUT est directement détenue par Pernod Ricard, qui a acquis Vin & Sprit, le propriétaire d'ABSOLUT, en 2008. Cette acquisition a permis à Pernod Ricard de renforcer sa position sur le marché des spiritueux, notamment dans la catégorie des vodkas. ABSOLUT est ainsi une marque phare de Pernod Ricard, et son intégration dans le portefeuille de la société a été un élément clé de sa stratégie de croissance. Il n'y a pas eu de changements récents dans la propriété d'ABSOLUT au cours des deux dernières années, et la marque continue d'être un acteur majeur sur le marché mondial des vodkas.;https://www.pernod-ricard.com | https://www.vinsprit.com | https://www.reuters.com/article/us-pernod-ricard-idUSKBN1A10A0 | https://www.businesswire.com/news/home/20080717005973/en/Pernod-Ricard-Completes-Acquisition-of-Vin-Sprit;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1084 - PUNCH/COCKTAILS;COCKORICO;True;100.0;Propriété directe;France, Europe;Acquisition de Cockorico par Pernod Ricard en 2022. La marque est active principalement en France et en Europe.;La marque COCKORICO est directement détenue par Pernod Ricard. En 2022, Pernod Ricard a acquis la startup française Cockorico, spécialisée dans les cocktails prêts à boire (RTD). Cette acquisition a été annoncée dans le cadre de la stratégie de Pernod Ricard d'élargir son portefeuille de marques dans le secteur des boissons alcoolisées, en particulier dans le segment des cocktails. L'acquisition a permis à Pernod Ricard de renforcer sa présence sur le marché des cocktails, qui connaît une croissance rapide. La marque COCKORICO est donc intégrée dans le portefeuille de Pernod Ricard depuis 2022.;https://www.pernod-ricard.com | https://www.gama.com | https://www.bevscape.com;False;Succès;
